trial_id	enroll_id	test_id	target	trial_type	score
T000001	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_0	1	target	0.263195955935
T000002	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_1	1	target	0.219399544895
T000003	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_2	1	target	0.276922779308
T000004	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_3	1	target	0.307880191092
T000005	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_4	1	target	0.28794153057
T000006	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_0	0	registered_impostor	0.246329582001
T000007	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_1	0	registered_impostor	0.266499264046
T000008	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_2	0	registered_impostor	0.266038250956
T000009	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_3	0	registered_impostor	0.277505311821
T000010	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_4	0	registered_impostor	0.28882247
T000011	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_0	0	registered_impostor	0.258270221427
T000012	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_1	0	registered_impostor	0.249943926037
T000013	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_2	0	registered_impostor	0.274132589069
T000014	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_3	0	registered_impostor	0.257841694223
T000015	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_4	0	registered_impostor	0.292683077951
T000016	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_0	0	registered_impostor	0.286920051351
T000017	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_1	0	registered_impostor	0.244586134053
T000018	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_2	0	registered_impostor	0.241286799229
T000019	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_3	0	registered_impostor	0.298541636507
T000020	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_4	0	registered_impostor	0.306516903243
T000021	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00000	0	unregistered_impostor	0.237078354618
T000022	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00001	0	unregistered_impostor	0.239425436857
