trial_id	enroll_id	test_id	target	trial_type	score
T000001	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_0	1	target	0.0993986268124
T000002	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_1	1	target	0.22541117939
T000003	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_2	1	target	0.088082494393
T000004	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_3	1	target	0.104096589874
T000005	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_jonah_id_4	1	target	0.336310599376
T000006	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_0	0	registered_impostor	0.0930332314182
T000007	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_1	0	registered_impostor	0.319805931834
T000008	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_2	0	registered_impostor	0.292072943058
T000009	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_3	0	registered_impostor	0.369576950122
T000010	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kim_id_4	0	registered_impostor	0.355727942624
T000011	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_0	0	registered_impostor	0.0526599002039
T000012	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_1	0	registered_impostor	0.119334553755
T000013	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_2	0	registered_impostor	0.254217089401
T000014	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_3	0	registered_impostor	0.195994866829
T000015	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_kiuk_id_4	0	registered_impostor	0.0913333364912
T000016	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_0	0	registered_impostor	0.198155394953
T000017	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_1	0	registered_impostor	0.205086873405
T000018	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_2	0	registered_impostor	0.0955408058547
T000019	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_3	0	registered_impostor	0.0846589256675
T000020	enroll__speaker_enroll_7sec_jonah_en_0	positive__speaker_identify_3sec_positive_ssh_id_4	0	registered_impostor	0.230807587569
T000021	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00000	0	unregistered_impostor	0.242299095944
T000022	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00001	0	unregistered_impostor	0.198053918569
T000023	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00002	0	unregistered_impostor	0.202023978797
T000024	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00003	0	unregistered_impostor	0.145936555061
T000025	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00004	0	unregistered_impostor	0.151651772324
T000026	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00005	0	unregistered_impostor	0.183945982915
T000027	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00006	0	unregistered_impostor	0.231062584158
T000028	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00007	0	unregistered_impostor	0.0672295345457
T000029	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00008	0	unregistered_impostor	0.0711802052026
T000030	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00009	0	unregistered_impostor	0.134983826179
T000031	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00010	0	unregistered_impostor	0.173055055824
T000032	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00011	0	unregistered_impostor	0.238705076333
T000033	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00012	0	unregistered_impostor	0.0938352795361
T000034	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00013	0	unregistered_impostor	0.252635413264
T000035	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00014	0	unregistered_impostor	0.137987454679
T000036	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00000	0	unregistered_impostor	0.0620875623005
T000037	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00001	0	unregistered_impostor	0.26602034019
T000038	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00002	0	unregistered_impostor	0.114912527245
T000039	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00003	0	unregistered_impostor	0.0491161408748
T000040	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00004	0	unregistered_impostor	0.194245571291
T000041	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00005	0	unregistered_impostor	0.00977176829375
T000042	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00006	0	unregistered_impostor	0.112909281015
T000043	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00007	0	unregistered_impostor	0.0954942476327
T000044	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00008	0	unregistered_impostor	0.156723569295
T000045	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00009	0	unregistered_impostor	0.101682880001
T000046	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00010	0	unregistered_impostor	0.133237151039
T000047	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00011	0	unregistered_impostor	0.139206361274
T000048	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00012	0	unregistered_impostor	0.106514905485
T000049	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00013	0	unregistered_impostor	0.131309845894
T000050	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00014	0	unregistered_impostor	0.19066157734
T000051	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00000	0	unregistered_impostor	0.196495363062
T000052	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00001	0	unregistered_impostor	0.104391494645
T000053	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00002	0	unregistered_impostor	0.124417340169
T000054	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00003	0	unregistered_impostor	0.0265293909729
T000055	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00004	0	unregistered_impostor	0.12167720935
T000056	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00005	0	unregistered_impostor	0.179105758945
T000057	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00006	0	unregistered_impostor	0.00762933169627
T000058	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00007	0	unregistered_impostor	0.14258534929
T000059	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00008	0	unregistered_impostor	0.276934529413
T000060	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00009	0	unregistered_impostor	0.0799834276732
T000061	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00010	0	unregistered_impostor	0.224348223295
T000062	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00011	0	unregistered_impostor	0.0501118998082
T000063	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00012	0	unregistered_impostor	0.173955578783
T000064	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00013	0	unregistered_impostor	0.0576286538098
T000065	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00014	0	unregistered_impostor	0.132885951658
T000066	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_0	1	target	0.0353090051317
T000067	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_1	1	target	0.344018383126
T000068	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_2	1	target	0.0679767064944
T000069	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_3	1	target	0.108650640792
T000070	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_4	1	target	0.470586896352
T000071	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_0	0	registered_impostor	0.0527572377197
T000072	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_1	0	registered_impostor	0.265368970914
T000073	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_2	0	registered_impostor	0.374857851818
T000074	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_3	0	registered_impostor	0.41749525902
T000075	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_4	0	registered_impostor	0.266217962793
T000076	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_0	0	registered_impostor	-0.00683339665444
T000077	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_1	0	registered_impostor	0.296344987556
T000078	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_2	0	registered_impostor	0.24177119842
T000079	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_3	0	registered_impostor	0.272448670029
T000080	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_4	0	registered_impostor	0.260698445436
T000081	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_0	0	registered_impostor	0.169129397327
T000082	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_1	0	registered_impostor	0.19759662839
T000083	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_2	0	registered_impostor	0.203341465854
T000084	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_3	0	registered_impostor	0.127390768452
T000085	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_4	0	registered_impostor	0.257945724264
T000086	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00000	0	unregistered_impostor	0.083378726422
T000087	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00001	0	unregistered_impostor	0.087099704281
T000088	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00002	0	unregistered_impostor	0.0910091947287
T000089	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00003	0	unregistered_impostor	0.113731213957
T000090	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00004	0	unregistered_impostor	0.0595606784054
T000091	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00005	0	unregistered_impostor	0.122034810342
T000092	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00006	0	unregistered_impostor	0.229283631364
T000093	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00007	0	unregistered_impostor	-0.000498671794667
T000094	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00008	0	unregistered_impostor	0.0481275621785
T000095	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00009	0	unregistered_impostor	0.0639508967982
T000096	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00010	0	unregistered_impostor	0.186612530718
T000097	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00011	0	unregistered_impostor	0.106699063174
T000098	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00012	0	unregistered_impostor	0.00134649269977
T000099	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00013	0	unregistered_impostor	0.0895459957803
T000100	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00014	0	unregistered_impostor	-0.0432762751776
T000101	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00000	0	unregistered_impostor	0.0623361353923
T000102	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00001	0	unregistered_impostor	0.227450513654
T000103	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00002	0	unregistered_impostor	0.019967201796
T000104	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00003	0	unregistered_impostor	0.0122173720691
T000105	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00004	0	unregistered_impostor	0.0709695783214
T000106	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00005	0	unregistered_impostor	0.124782873675
T000107	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00006	0	unregistered_impostor	0.0754495556804
T000108	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00007	0	unregistered_impostor	0.0188778389145
T000109	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00008	0	unregistered_impostor	0.102541863536
T000110	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00009	0	unregistered_impostor	0.0114387929016
T000111	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00010	0	unregistered_impostor	-0.0272106044067
T000112	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00011	0	unregistered_impostor	0.0667685981562
T000113	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00012	0	unregistered_impostor	-0.0166211917671
T000114	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00013	0	unregistered_impostor	0.0713686398189
T000115	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00014	0	unregistered_impostor	0.0932850940481
T000116	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00000	0	unregistered_impostor	0.143817144447
T000117	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00001	0	unregistered_impostor	-0.0933250924634
T000118	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00002	0	unregistered_impostor	-0.0800657138973
T000119	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00003	0	unregistered_impostor	-0.0325778557161
T000120	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00004	0	unregistered_impostor	-0.0820261246297
T000121	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00005	0	unregistered_impostor	0.0973328563153
T000122	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00006	0	unregistered_impostor	-0.117833685035
T000123	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00007	0	unregistered_impostor	-0.120107379454
T000124	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00008	0	unregistered_impostor	0.0138085210763
T000125	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00009	0	unregistered_impostor	-0.0605366796121
T000126	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00010	0	unregistered_impostor	0.0732631047215
T000127	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00011	0	unregistered_impostor	-0.0428806743237
T000128	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00012	0	unregistered_impostor	0.00486067516343
T000129	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00013	0	unregistered_impostor	-0.0920508843323
T000130	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00014	0	unregistered_impostor	0.0147386775804
T000131	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_0	1	target	0.535249712777
T000132	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_1	1	target	0.129818462212
T000133	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_2	1	target	0.590306000429
T000134	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_3	1	target	0.504315563041
T000135	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_4	1	target	0.135976222755
T000136	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_0	0	registered_impostor	0.554656410913
T000137	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_1	0	registered_impostor	0.22383838023
T000138	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_2	0	registered_impostor	0.190116886914
T000139	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_3	0	registered_impostor	0.242049479254
